Trinity_ID,binary_sig
TRINITY_DN11993_c0_g1_i1,0
TRINITY_DN11993_c0_g1_i3,NA
TRINITY_DN11995_c0_g1_i1,0
TRINITY_DN11995_c0_g1_i3,0
TRINITY_DN11995_c1_g1_i1,NA
TRINITY_DN11995_c1_g2_i1,0
TRINITY_DN11997_c0_g1_i1,0
TRINITY_DN11998_c0_g1_i1,NA
TRINITY_DN11999_c0_g1_i1,0
TRINITY_DN12_c0_g1_i1,NA
TRINITY_DN12_c0_g1_i10,NA
TRINITY_DN12_c0_g1_i12,0
TRINITY_DN12_c0_g1_i13,NA
TRINITY_DN12_c0_g1_i14,NA
TRINITY_DN12_c0_g1_i4,0
TRINITY_DN12_c0_g1_i5,NA
TRINITY_DN12_c0_g1_i6,NA
TRINITY_DN12_c0_g1_i8,0
TRINITY_DN12_c1_g1_i1,0
TRINITY_DN120_c0_g1_i1,0
TRINITY_DN120_c0_g1_i2,0
TRINITY_DN120_c0_g1_i3,0
TRINITY_DN120_c0_g2_i1,0
TRINITY_DN1200_c0_g1_i1,0
TRINITY_DN1200_c0_g1_i2,0
TRINITY_DN1200_c0_g1_i3,0
TRINITY_DN12000_c0_g1_i1,0
TRINITY_DN12001_c0_g1_i1,NA
TRINITY_DN12001_c0_g1_i2,0
TRINITY_DN12002_c0_g1_i1,0
TRINITY_DN12002_c0_g2_i1,0
TRINITY_DN12005_c0_g1_i1,0
TRINITY_DN12005_c0_g2_i1,NA
TRINITY_DN12006_c0_g1_i1,NA
TRINITY_DN12006_c0_g1_i2,NA
TRINITY_DN12007_c0_g1_i1,NA
TRINITY_DN12008_c0_g1_i1,NA
TRINITY_DN1201_c0_g1_i1,0
TRINITY_DN1201_c0_g1_i2,0
TRINITY_DN1201_c1_g1_i1,NA
TRINITY_DN1201_c1_g1_i2,NA
TRINITY_DN12011_c0_g1_i1,NA
TRINITY_DN12016_c0_g1_i1,0
TRINITY_DN12018_c0_g1_i1,NA
TRINITY_DN1202_c0_g1_i1,0
TRINITY_DN1202_c0_g1_i2,0
TRINITY_DN12020_c0_g1_i1,0
TRINITY_DN12021_c0_g1_i2,NA
TRINITY_DN12021_c0_g1_i3,0
TRINITY_DN12021_c0_g1_i4,NA
TRINITY_DN12022_c0_g1_i1,NA
TRINITY_DN12024_c0_g1_i1,NA
TRINITY_DN12025_c0_g1_i2,0
TRINITY_DN12026_c0_g1_i1,NA
TRINITY_DN12026_c0_g1_i2,NA
TRINITY_DN12028_c1_g1_i1,NA
TRINITY_DN12029_c0_g1_i1,NA
TRINITY_DN1203_c0_g1_i1,0
TRINITY_DN1203_c0_g1_i2,0
TRINITY_DN12030_c0_g1_i1,NA
TRINITY_DN12031_c0_g1_i1,NA
TRINITY_DN12032_c0_g1_i2,0
TRINITY_DN12033_c0_g1_i1,0
TRINITY_DN12036_c0_g1_i1,NA
TRINITY_DN12036_c0_g1_i2,0
TRINITY_DN12037_c0_g1_i1,0
TRINITY_DN12037_c1_g1_i1,0
TRINITY_DN12038_c0_g1_i1,NA
TRINITY_DN12039_c0_g1_i1,0
TRINITY_DN1204_c0_g1_i1,0
TRINITY_DN1204_c0_g1_i2,NA
TRINITY_DN1204_c0_g1_i3,0
TRINITY_DN1204_c0_g1_i4,0
TRINITY_DN1204_c0_g1_i5,NA
TRINITY_DN1204_c0_g1_i6,0
TRINITY_DN1204_c0_g1_i7,0
TRINITY_DN1204_c0_g2_i1,NA
TRINITY_DN1204_c0_g2_i2,NA
TRINITY_DN1204_c0_g2_i3,0
TRINITY_DN12040_c0_g1_i1,1
TRINITY_DN12041_c0_g1_i1,0
TRINITY_DN12042_c0_g1_i1,NA
TRINITY_DN12043_c0_g1_i1,NA
TRINITY_DN12044_c0_g1_i1,0
TRINITY_DN12044_c1_g1_i1,0
TRINITY_DN12045_c0_g1_i1,0
TRINITY_DN12046_c0_g1_i1,0
TRINITY_DN12046_c0_g1_i10,NA
TRINITY_DN12046_c0_g1_i2,0
TRINITY_DN12046_c0_g1_i3,NA
TRINITY_DN12046_c0_g1_i4,NA
TRINITY_DN12046_c0_g1_i5,0
TRINITY_DN12046_c0_g1_i6,NA
TRINITY_DN12046_c0_g1_i7,NA
TRINITY_DN12046_c0_g1_i8,0
TRINITY_DN12046_c0_g1_i9,NA
TRINITY_DN12046_c1_g1_i1,NA
TRINITY_DN12047_c0_g1_i1,NA
TRINITY_DN12048_c0_g1_i1,NA
TRINITY_DN12048_c0_g1_i2,NA
TRINITY_DN1205_c0_g1_i1,0
TRINITY_DN1205_c0_g1_i2,0
TRINITY_DN12050_c0_g1_i1,NA
TRINITY_DN12051_c0_g1_i1,NA
TRINITY_DN12052_c0_g1_i1,NA
TRINITY_DN12054_c0_g1_i1,NA
TRINITY_DN12054_c0_g1_i2,NA
TRINITY_DN12058_c0_g1_i1,0
TRINITY_DN1206_c0_g1_i1,0
TRINITY_DN12060_c0_g1_i1,NA
TRINITY_DN12060_c0_g1_i2,NA
TRINITY_DN12061_c0_g1_i1,0
TRINITY_DN12062_c1_g1_i1,NA
TRINITY_DN12064_c0_g1_i1,NA
TRINITY_DN12065_c0_g1_i1,NA
TRINITY_DN12065_c0_g1_i2,0
TRINITY_DN12065_c0_g1_i3,NA
TRINITY_DN12065_c0_g1_i4,NA
TRINITY_DN12065_c0_g2_i1,NA
TRINITY_DN12066_c0_g1_i1,NA
TRINITY_DN12067_c0_g1_i1,NA
TRINITY_DN12067_c0_g1_i2,NA
TRINITY_DN1207_c0_g1_i2,0
TRINITY_DN12071_c0_g1_i1,NA
TRINITY_DN12072_c0_g1_i1,0
TRINITY_DN12072_c0_g1_i2,NA
TRINITY_DN12073_c0_g1_i1,0
TRINITY_DN12074_c0_g1_i1,NA
TRINITY_DN12075_c0_g1_i1,NA
TRINITY_DN12076_c0_g1_i1,NA
TRINITY_DN12077_c0_g1_i1,NA
TRINITY_DN12077_c0_g1_i2,NA
TRINITY_DN12079_c0_g1_i1,NA
TRINITY_DN1208_c0_g1_i1,0
TRINITY_DN1208_c0_g2_i1,0
TRINITY_DN12080_c0_g1_i2,NA
TRINITY_DN12080_c0_g1_i3,NA
TRINITY_DN12080_c0_g1_i4,NA
TRINITY_DN12080_c1_g1_i1,NA
TRINITY_DN12081_c0_g1_i1,NA
TRINITY_DN12083_c0_g1_i1,NA
TRINITY_DN12084_c0_g1_i1,0
TRINITY_DN12085_c0_g1_i1,NA
TRINITY_DN12085_c1_g1_i1,NA
TRINITY_DN12088_c0_g1_i1,NA
TRINITY_DN1209_c0_g1_i1,0
TRINITY_DN12092_c0_g1_i1,NA
TRINITY_DN12096_c0_g1_i1,NA
TRINITY_DN12097_c0_g1_i1,0
TRINITY_DN12097_c0_g1_i3,NA
TRINITY_DN12098_c0_g1_i1,NA
TRINITY_DN12098_c0_g2_i1,NA
TRINITY_DN121_c0_g1_i1,0
TRINITY_DN121_c0_g1_i2,0
TRINITY_DN1210_c0_g1_i1,0
TRINITY_DN1210_c0_g1_i2,NA
TRINITY_DN12100_c0_g1_i1,NA
TRINITY_DN12100_c0_g1_i2,NA
TRINITY_DN12102_c0_g1_i1,NA
TRINITY_DN12103_c0_g1_i1,0
TRINITY_DN12106_c0_g1_i2,NA
TRINITY_DN12107_c0_g1_i1,NA
TRINITY_DN12108_c0_g1_i1,NA
TRINITY_DN12108_c0_g1_i2,0
TRINITY_DN12109_c0_g1_i1,NA
TRINITY_DN12109_c0_g1_i2,1
TRINITY_DN1211_c0_g1_i1,NA
TRINITY_DN1211_c0_g1_i2,0
TRINITY_DN1211_c0_g1_i4,0
TRINITY_DN1211_c0_g2_i2,0
TRINITY_DN1211_c0_g2_i3,0
TRINITY_DN1211_c1_g1_i3,0
TRINITY_DN1211_c1_g1_i4,NA
TRINITY_DN1211_c1_g1_i5,0
TRINITY_DN1211_c1_g1_i6,NA
TRINITY_DN1211_c1_g1_i7,NA
TRINITY_DN1211_c2_g1_i1,0
TRINITY_DN12112_c0_g1_i1,NA
TRINITY_DN12113_c0_g1_i1,NA
TRINITY_DN12115_c1_g1_i1,0
TRINITY_DN12116_c0_g1_i1,NA
TRINITY_DN12116_c0_g1_i2,NA
TRINITY_DN12117_c0_g1_i1,1
TRINITY_DN1212_c0_g1_i1,0
TRINITY_DN12120_c0_g1_i1,NA
TRINITY_DN12122_c0_g1_i1,NA
TRINITY_DN12122_c0_g1_i2,NA
TRINITY_DN12126_c0_g1_i1,0
TRINITY_DN12126_c0_g1_i2,NA
TRINITY_DN12127_c0_g1_i1,NA
TRINITY_DN12129_c0_g1_i1,NA
TRINITY_DN12129_c0_g1_i2,NA
TRINITY_DN1213_c0_g1_i1,0
TRINITY_DN1213_c0_g1_i3,0
TRINITY_DN12133_c0_g1_i1,0
TRINITY_DN12135_c0_g1_i1,NA
TRINITY_DN12136_c0_g1_i1,0
TRINITY_DN12136_c0_g1_i2,NA
TRINITY_DN1214_c0_g1_i1,0
TRINITY_DN1214_c1_g1_i4,0
TRINITY_DN12147_c0_g1_i1,NA
TRINITY_DN12149_c0_g1_i1,0
TRINITY_DN12149_c0_g1_i2,NA
TRINITY_DN1215_c0_g1_i2,0
TRINITY_DN1215_c0_g1_i3,0
TRINITY_DN12152_c0_g1_i1,NA
TRINITY_DN12157_c0_g1_i1,NA
TRINITY_DN12158_c0_g1_i1,NA
TRINITY_DN12158_c0_g1_i2,NA
TRINITY_DN12159_c0_g1_i1,NA
TRINITY_DN1216_c0_g1_i1,0
TRINITY_DN12162_c0_g1_i1,NA
TRINITY_DN12162_c0_g1_i2,NA
TRINITY_DN12164_c0_g1_i1,NA
TRINITY_DN12164_c0_g1_i2,NA
TRINITY_DN12164_c0_g1_i3,NA
TRINITY_DN12166_c0_g1_i1,NA
TRINITY_DN12168_c0_g1_i1,NA
TRINITY_DN12169_c0_g1_i1,NA
TRINITY_DN1217_c0_g1_i1,0
TRINITY_DN12172_c0_g1_i1,0
TRINITY_DN12172_c0_g1_i2,0
TRINITY_DN12172_c0_g1_i3,0
TRINITY_DN12172_c0_g1_i4,0
TRINITY_DN12172_c4_g1_i1,0
TRINITY_DN12172_c5_g1_i1,0
TRINITY_DN12173_c1_g1_i1,NA
TRINITY_DN12174_c0_g1_i1,0
TRINITY_DN12175_c0_g1_i1,NA
TRINITY_DN12175_c0_g1_i2,NA
TRINITY_DN12178_c0_g1_i1,NA
TRINITY_DN12178_c0_g1_i2,0
TRINITY_DN12179_c0_g1_i1,NA
TRINITY_DN12179_c0_g1_i2,NA
TRINITY_DN12179_c0_g1_i3,NA
TRINITY_DN12179_c0_g1_i4,NA
TRINITY_DN12179_c1_g1_i1,NA
TRINITY_DN12179_c1_g2_i1,NA
TRINITY_DN1218_c0_g1_i1,NA
TRINITY_DN1218_c0_g1_i3,NA
TRINITY_DN1218_c0_g1_i5,NA
TRINITY_DN1218_c0_g1_i6,0
TRINITY_DN1218_c0_g1_i7,NA
TRINITY_DN1218_c0_g1_i8,NA
TRINITY_DN1218_c0_g1_i9,0
TRINITY_DN12181_c0_g1_i1,0
TRINITY_DN12182_c0_g1_i1,NA
TRINITY_DN12186_c0_g1_i1,0
TRINITY_DN12187_c0_g1_i1,NA
TRINITY_DN12187_c0_g1_i2,NA
TRINITY_DN12187_c0_g1_i3,NA
TRINITY_DN12187_c0_g2_i1,NA
TRINITY_DN12188_c1_g1_i1,NA
TRINITY_DN12188_c2_g1_i1,NA
TRINITY_DN1219_c0_g1_i1,0
TRINITY_DN12190_c0_g1_i1,NA
TRINITY_DN12191_c0_g1_i1,NA
TRINITY_DN12192_c0_g1_i1,NA
TRINITY_DN12193_c0_g1_i1,NA
TRINITY_DN12193_c0_g1_i2,NA
TRINITY_DN12193_c0_g1_i3,NA
TRINITY_DN12193_c0_g1_i5,NA
TRINITY_DN12194_c0_g1_i1,NA
TRINITY_DN12194_c0_g1_i2,NA
TRINITY_DN12196_c1_g1_i1,0
TRINITY_DN12197_c0_g1_i1,NA
TRINITY_DN12199_c0_g1_i1,0
TRINITY_DN122_c0_g1_i1,NA
TRINITY_DN122_c0_g1_i10,0
TRINITY_DN122_c0_g1_i11,0
TRINITY_DN122_c0_g1_i12,0
TRINITY_DN122_c0_g1_i2,0
TRINITY_DN122_c0_g1_i3,0
TRINITY_DN122_c0_g1_i6,NA
TRINITY_DN122_c0_g1_i7,0
TRINITY_DN122_c0_g1_i9,0
TRINITY_DN1220_c0_g1_i1,0
TRINITY_DN12204_c0_g1_i1,NA
TRINITY_DN12204_c0_g1_i3,NA
TRINITY_DN12205_c0_g1_i2,NA
TRINITY_DN12205_c0_g1_i3,NA
TRINITY_DN12205_c0_g1_i6,NA
TRINITY_DN12205_c0_g1_i8,0
TRINITY_DN12205_c1_g1_i2,0
TRINITY_DN12205_c1_g1_i3,NA
TRINITY_DN12205_c1_g1_i4,0
TRINITY_DN12205_c1_g1_i6,0
TRINITY_DN12205_c1_g2_i1,NA
TRINITY_DN12205_c1_g2_i2,NA
TRINITY_DN12205_c2_g1_i1,0
TRINITY_DN12207_c0_g1_i1,NA
TRINITY_DN12208_c0_g1_i1,NA
TRINITY_DN1221_c0_g1_i2,0
TRINITY_DN12211_c1_g1_i1,NA
TRINITY_DN12211_c2_g1_i1,NA
TRINITY_DN12211_c3_g1_i1,NA
TRINITY_DN12212_c0_g1_i1,0
TRINITY_DN12214_c0_g1_i1,0
TRINITY_DN12215_c0_g1_i1,NA
TRINITY_DN12215_c0_g2_i1,NA
TRINITY_DN12216_c0_g1_i1,0
TRINITY_DN12218_c0_g1_i1,1
TRINITY_DN12219_c0_g1_i1,NA
TRINITY_DN12219_c0_g2_i1,0
TRINITY_DN1222_c0_g1_i1,0
TRINITY_DN1222_c0_g1_i2,0
TRINITY_DN12220_c0_g1_i1,1
TRINITY_DN12221_c0_g1_i1,0
TRINITY_DN12223_c0_g1_i1,NA
TRINITY_DN12223_c1_g1_i1,NA
TRINITY_DN12224_c0_g1_i1,0
TRINITY_DN12225_c0_g1_i1,NA
TRINITY_DN12226_c0_g1_i1,0
TRINITY_DN12227_c0_g1_i1,NA
TRINITY_DN1223_c0_g1_i11,NA
TRINITY_DN1223_c0_g1_i12,0
TRINITY_DN1223_c0_g1_i14,0
TRINITY_DN1223_c0_g1_i16,NA
TRINITY_DN1223_c0_g1_i19,0
TRINITY_DN1223_c0_g1_i5,NA
TRINITY_DN1223_c0_g1_i6,NA
TRINITY_DN1223_c0_g1_i7,NA
TRINITY_DN1223_c0_g1_i8,0
TRINITY_DN1223_c17_g1_i1,NA
TRINITY_DN1223_c17_g1_i3,NA
TRINITY_DN1223_c2_g3_i1,NA
TRINITY_DN1223_c3_g1_i1,NA
TRINITY_DN1223_c38_g1_i1,0
TRINITY_DN1223_c39_g1_i1,NA
TRINITY_DN1223_c8_g1_i1,NA
TRINITY_DN12231_c0_g1_i1,NA
TRINITY_DN12234_c0_g1_i1,NA
TRINITY_DN12236_c0_g1_i1,NA
TRINITY_DN12237_c0_g1_i1,0
TRINITY_DN12237_c0_g2_i1,0
TRINITY_DN12238_c0_g1_i1,NA
TRINITY_DN12238_c0_g1_i2,NA
TRINITY_DN12238_c0_g1_i3,NA
TRINITY_DN12238_c1_g1_i1,NA
TRINITY_DN12238_c1_g1_i2,NA
TRINITY_DN12239_c1_g1_i1,NA
TRINITY_DN1224_c0_g1_i1,0
TRINITY_DN1224_c0_g1_i2,0
TRINITY_DN12241_c0_g1_i1,0
TRINITY_DN12241_c0_g1_i3,0
TRINITY_DN12242_c0_g1_i1,0
TRINITY_DN12243_c0_g1_i1,0
TRINITY_DN12244_c0_g1_i2,NA
TRINITY_DN12244_c0_g1_i3,NA
TRINITY_DN12244_c0_g1_i4,NA
TRINITY_DN12246_c0_g1_i1,NA
TRINITY_DN12247_c0_g1_i1,NA
TRINITY_DN12249_c0_g1_i1,NA
TRINITY_DN1225_c0_g1_i1,0
TRINITY_DN1225_c0_g1_i2,NA
TRINITY_DN1225_c0_g1_i4,NA
TRINITY_DN12250_c0_g1_i1,NA
TRINITY_DN12250_c0_g1_i3,NA
TRINITY_DN12252_c0_g1_i1,NA
TRINITY_DN12252_c0_g1_i2,0
TRINITY_DN12252_c0_g1_i3,NA
TRINITY_DN12252_c0_g1_i4,NA
TRINITY_DN12253_c0_g1_i1,NA
TRINITY_DN12254_c0_g1_i1,0
TRINITY_DN12254_c0_g1_i2,0
TRINITY_DN12256_c0_g1_i1,NA
TRINITY_DN12256_c0_g2_i1,NA
TRINITY_DN1226_c0_g1_i1,0
TRINITY_DN1226_c0_g2_i1,0
TRINITY_DN12260_c0_g1_i1,NA
TRINITY_DN12262_c0_g1_i1,NA
TRINITY_DN12262_c0_g1_i2,NA
TRINITY_DN12263_c0_g1_i1,0
TRINITY_DN12265_c0_g1_i1,0
TRINITY_DN12266_c0_g1_i1,0
TRINITY_DN12267_c0_g1_i1,0
TRINITY_DN12269_c0_g1_i1,NA
TRINITY_DN1227_c0_g1_i2,0
TRINITY_DN1227_c0_g1_i3,0
TRINITY_DN1227_c0_g1_i4,0
TRINITY_DN12270_c0_g1_i1,0
TRINITY_DN12272_c0_g1_i1,NA
TRINITY_DN12273_c0_g1_i1,NA
TRINITY_DN12273_c0_g1_i2,NA
TRINITY_DN12274_c0_g1_i1,NA
TRINITY_DN12274_c0_g1_i2,NA
TRINITY_DN12274_c0_g2_i1,NA
TRINITY_DN12275_c0_g1_i1,0
TRINITY_DN12275_c0_g1_i2,0
TRINITY_DN12275_c0_g1_i3,0
TRINITY_DN12275_c1_g1_i1,0
TRINITY_DN12275_c1_g2_i1,NA
TRINITY_DN12275_c1_g2_i2,0
TRINITY_DN12275_c2_g1_i1,0
TRINITY_DN12276_c0_g1_i1,0
TRINITY_DN12277_c0_g1_i1,NA
TRINITY_DN12278_c0_g1_i1,NA
TRINITY_DN12278_c0_g1_i3,NA
TRINITY_DN12278_c1_g1_i1,NA
TRINITY_DN12279_c0_g1_i1,0
TRINITY_DN12279_c0_g1_i2,0
TRINITY_DN1228_c0_g1_i1,0
TRINITY_DN1228_c0_g1_i2,NA
TRINITY_DN1228_c0_g1_i3,NA
TRINITY_DN12280_c0_g1_i1,NA
TRINITY_DN12282_c0_g1_i1,NA
TRINITY_DN12283_c1_g1_i1,NA
TRINITY_DN12284_c0_g1_i1,NA
TRINITY_DN12286_c0_g1_i1,0
TRINITY_DN12288_c0_g1_i10,0
TRINITY_DN12288_c0_g1_i2,NA
TRINITY_DN12288_c0_g1_i3,0
TRINITY_DN12288_c0_g1_i4,NA
TRINITY_DN12288_c0_g1_i7,0
TRINITY_DN12288_c0_g1_i8,0
TRINITY_DN12288_c0_g1_i9,0
TRINITY_DN12289_c0_g1_i1,NA
TRINITY_DN1229_c0_g1_i1,0
TRINITY_DN1229_c0_g1_i2,0
TRINITY_DN1229_c0_g1_i3,0
TRINITY_DN12291_c0_g1_i1,NA
TRINITY_DN12292_c0_g1_i1,NA
TRINITY_DN12292_c0_g1_i2,NA
TRINITY_DN12292_c2_g1_i1,NA
TRINITY_DN12299_c0_g1_i1,NA
TRINITY_DN123_c0_g1_i1,0
TRINITY_DN1230_c0_g1_i1,0
TRINITY_DN12300_c0_g1_i1,1
TRINITY_DN12302_c0_g1_i1,NA
TRINITY_DN12302_c0_g1_i3,NA
TRINITY_DN12305_c0_g1_i1,NA
TRINITY_DN12308_c0_g1_i1,NA
TRINITY_DN12308_c0_g1_i2,NA
TRINITY_DN12309_c0_g1_i1,NA
TRINITY_DN1231_c0_g1_i1,0
TRINITY_DN1231_c0_g1_i2,NA
TRINITY_DN1231_c0_g1_i4,0
TRINITY_DN1231_c0_g1_i6,NA
TRINITY_DN1231_c0_g1_i7,0
TRINITY_DN1231_c0_g1_i8,0
TRINITY_DN1231_c0_g1_i9,0
TRINITY_DN12310_c0_g1_i1,0
TRINITY_DN12311_c0_g1_i1,NA
TRINITY_DN12311_c0_g1_i4,NA
TRINITY_DN12311_c1_g1_i1,NA
TRINITY_DN12315_c0_g1_i2,NA
TRINITY_DN12315_c0_g1_i3,0
TRINITY_DN12315_c0_g1_i4,0
TRINITY_DN12316_c0_g1_i1,NA
TRINITY_DN12317_c0_g1_i1,NA
TRINITY_DN12318_c1_g1_i1,NA
TRINITY_DN1232_c0_g1_i1,0
TRINITY_DN1232_c0_g1_i2,0
TRINITY_DN12321_c0_g1_i1,NA
TRINITY_DN12323_c0_g1_i1,NA
TRINITY_DN12324_c0_g1_i1,0
TRINITY_DN12327_c0_g1_i1,NA
TRINITY_DN12327_c0_g1_i2,NA
TRINITY_DN12329_c0_g1_i1,NA
TRINITY_DN12329_c0_g1_i2,0
TRINITY_DN1233_c0_g1_i1,0
TRINITY_DN1233_c0_g1_i4,0
TRINITY_DN1233_c0_g1_i6,0
TRINITY_DN12330_c0_g1_i1,0
TRINITY_DN12333_c0_g1_i1,0
TRINITY_DN12334_c0_g1_i1,NA
TRINITY_DN12337_c0_g1_i1,NA
TRINITY_DN1234_c0_g1_i1,0
TRINITY_DN1234_c0_g2_i1,0
TRINITY_DN12341_c0_g1_i1,0
TRINITY_DN12343_c0_g1_i1,NA
TRINITY_DN12344_c0_g1_i1,NA
TRINITY_DN12345_c0_g1_i1,NA
TRINITY_DN12345_c0_g2_i1,NA
TRINITY_DN12345_c0_g3_i1,NA
TRINITY_DN12347_c0_g1_i1,NA
TRINITY_DN12347_c0_g1_i2,NA
TRINITY_DN12348_c0_g1_i1,NA
TRINITY_DN12348_c0_g1_i3,NA
TRINITY_DN1235_c0_g1_i1,NA
TRINITY_DN1235_c0_g1_i2,NA
TRINITY_DN1235_c0_g1_i3,0
TRINITY_DN1235_c0_g1_i4,0
TRINITY_DN1235_c0_g1_i5,0
TRINITY_DN1235_c0_g1_i8,0
TRINITY_DN1235_c0_g1_i9,0
TRINITY_DN12350_c0_g1_i1,NA
TRINITY_DN12350_c0_g1_i2,NA
TRINITY_DN12351_c0_g1_i1,NA
TRINITY_DN12352_c0_g1_i1,0
TRINITY_DN12356_c0_g1_i1,1
TRINITY_DN12356_c0_g2_i1,1
TRINITY_DN12358_c0_g1_i1,NA
TRINITY_DN12359_c0_g1_i1,NA
TRINITY_DN1236_c0_g1_i1,0
TRINITY_DN1236_c0_g2_i1,0
TRINITY_DN12360_c0_g1_i1,0
TRINITY_DN12360_c0_g1_i2,NA
TRINITY_DN12362_c0_g1_i1,0
TRINITY_DN12363_c0_g1_i1,NA
TRINITY_DN12365_c0_g1_i1,NA
TRINITY_DN12366_c0_g2_i1,NA
TRINITY_DN12367_c0_g1_i1,NA
TRINITY_DN12367_c0_g1_i2,NA
TRINITY_DN12367_c0_g1_i3,0
TRINITY_DN12367_c0_g2_i1,0
TRINITY_DN12369_c0_g1_i1,0
TRINITY_DN12369_c0_g1_i2,0
TRINITY_DN12369_c0_g1_i3,0
TRINITY_DN12369_c0_g1_i4,0
TRINITY_DN12369_c0_g1_i5,0
TRINITY_DN12369_c0_g1_i6,0
TRINITY_DN12369_c0_g1_i7,0
TRINITY_DN12369_c0_g1_i8,0
TRINITY_DN12369_c0_g1_i9,0
TRINITY_DN1237_c0_g1_i1,0
TRINITY_DN1237_c0_g1_i2,0
TRINITY_DN1237_c0_g1_i3,0
TRINITY_DN1237_c0_g1_i4,0
TRINITY_DN1237_c0_g1_i5,0
TRINITY_DN12370_c0_g1_i1,NA
TRINITY_DN12371_c0_g1_i1,0
TRINITY_DN12372_c0_g1_i1,NA
TRINITY_DN12372_c0_g1_i2,NA
TRINITY_DN12373_c0_g1_i1,1
TRINITY_DN12374_c0_g1_i1,NA
TRINITY_DN12374_c0_g2_i1,NA
TRINITY_DN12374_c0_g2_i2,NA
TRINITY_DN12375_c0_g1_i1,NA
TRINITY_DN12377_c0_g1_i2,0
TRINITY_DN12377_c0_g2_i1,NA
TRINITY_DN12377_c0_g3_i1,NA
TRINITY_DN12378_c0_g1_i1,NA
TRINITY_DN1238_c0_g1_i1,0
TRINITY_DN12382_c0_g1_i1,NA
TRINITY_DN12383_c0_g1_i1,NA
TRINITY_DN12384_c0_g1_i1,NA
TRINITY_DN12385_c0_g1_i1,NA
TRINITY_DN12388_c0_g1_i1,NA
TRINITY_DN1239_c0_g1_i2,NA
TRINITY_DN1239_c0_g1_i3,0
TRINITY_DN1239_c0_g1_i4,NA
TRINITY_DN1239_c0_g1_i5,0
TRINITY_DN1239_c0_g1_i8,0
TRINITY_DN12390_c0_g1_i1,NA
TRINITY_DN12394_c0_g1_i1,0
TRINITY_DN12395_c0_g1_i1,NA
TRINITY_DN12395_c0_g2_i1,NA
TRINITY_DN12396_c0_g1_i1,NA
TRINITY_DN12396_c0_g1_i2,NA
TRINITY_DN12397_c0_g1_i1,NA
TRINITY_DN12397_c0_g1_i10,NA
TRINITY_DN12397_c0_g1_i11,0
TRINITY_DN12397_c0_g1_i2,NA
TRINITY_DN12397_c0_g1_i3,0
TRINITY_DN12397_c0_g1_i4,0
TRINITY_DN12397_c0_g1_i5,NA
TRINITY_DN12397_c0_g1_i7,NA
TRINITY_DN12397_c0_g1_i8,NA
TRINITY_DN12397_c1_g1_i1,0
TRINITY_DN12397_c1_g1_i2,0
TRINITY_DN12397_c1_g1_i4,0
TRINITY_DN12398_c0_g1_i1,0
TRINITY_DN12399_c0_g1_i1,0
TRINITY_DN124_c0_g1_i2,0
TRINITY_DN124_c0_g1_i3,NA
TRINITY_DN124_c0_g1_i4,0
TRINITY_DN1240_c0_g1_i1,0
TRINITY_DN12401_c0_g1_i1,0
TRINITY_DN12401_c0_g2_i1,NA
TRINITY_DN12401_c0_g2_i2,NA
TRINITY_DN12403_c1_g1_i1,NA
TRINITY_DN12406_c0_g1_i1,0
TRINITY_DN12408_c0_g1_i1,NA
TRINITY_DN12409_c0_g1_i1,0
TRINITY_DN1241_c0_g1_i1,0
TRINITY_DN1241_c0_g1_i2,0
TRINITY_DN1241_c0_g1_i3,0
TRINITY_DN1241_c0_g1_i4,0
TRINITY_DN1241_c0_g1_i5,0
TRINITY_DN1241_c0_g1_i6,0
TRINITY_DN1241_c0_g1_i7,0
TRINITY_DN12411_c0_g1_i1,0
TRINITY_DN12411_c1_g1_i1,0
TRINITY_DN12412_c0_g1_i1,NA
TRINITY_DN12412_c0_g1_i2,NA
TRINITY_DN12412_c0_g2_i1,NA
TRINITY_DN12413_c0_g1_i1,NA
TRINITY_DN12413_c0_g1_i2,NA
TRINITY_DN12413_c0_g2_i1,NA
TRINITY_DN12413_c0_g2_i10,NA
TRINITY_DN12413_c0_g2_i4,NA
TRINITY_DN12413_c0_g2_i7,NA
TRINITY_DN12413_c0_g2_i8,NA
TRINITY_DN12413_c0_g2_i9,NA
TRINITY_DN12414_c0_g1_i1,NA
TRINITY_DN12415_c0_g1_i1,NA
TRINITY_DN12415_c0_g1_i2,NA
TRINITY_DN12417_c0_g1_i1,0
TRINITY_DN12417_c0_g1_i2,NA
TRINITY_DN1242_c0_g1_i1,0
TRINITY_DN1242_c0_g1_i10,1
TRINITY_DN1242_c0_g1_i6,NA
TRINITY_DN1242_c0_g1_i7,0
TRINITY_DN1242_c0_g1_i9,NA
TRINITY_DN12420_c0_g1_i1,NA
TRINITY_DN12421_c0_g1_i1,NA
TRINITY_DN12421_c0_g1_i2,NA
TRINITY_DN12422_c0_g1_i1,NA
TRINITY_DN12422_c0_g1_i2,NA
TRINITY_DN12424_c0_g1_i1,0
TRINITY_DN12424_c0_g1_i2,0
TRINITY_DN12425_c0_g1_i1,0
TRINITY_DN12425_c0_g1_i2,0
TRINITY_DN12425_c0_g1_i3,0
TRINITY_DN12425_c0_g1_i4,NA
TRINITY_DN12425_c1_g1_i1,NA
TRINITY_DN12425_c1_g1_i2,0
TRINITY_DN12425_c2_g1_i1,NA
TRINITY_DN12425_c3_g1_i1,NA
TRINITY_DN12426_c0_g1_i1,NA
